Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Ter;13:00:00;16:00:00;22/11/2022;Sala/anfiteatro aulas;C5.08
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Qua;13:00:00;16:00:00;23/11/2022;Sala/anfiteatro aulas;AA2.29
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Seg;13:00:00;16:00:00;21/11/2022;Sala/anfiteatro aulas;C5.09
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Seg;13:00:00;14:30:00;31/10/2022;Sala Aulas Mestrado;C5.01
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Qui;13:00:00;14:30:00;17/11/2022;Sala Aulas Mestrado;Auditório C1.03
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Qui;13:00:00;14:30:00;10/11/2022;Sala Aulas Mestrado;Auditório C1.03
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Qui;13:00:00;14:30:00;03/11/2022;Sala Aulas Mestrado;C4.06
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Qui;13:00:00;14:30:00;27/10/2022;Sala Aulas Mestrado;Auditório C1.03
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Ter;13:00:00;14:30:00;15/11/2022;Sala Aulas Mestrado Plus;Auditório C1.03
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Ter;13:00:00;14:30:00;08/11/2022;Sala Aulas Mestrado Plus;Auditório C1.03
MF;Investimentos (6ects);M0627TP01;MF-A1;62;Ter;13:00:00;14:30:00;25/10/2022;Sala Aulas Mestrado Plus;C6.10
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;07/12/2022;Lab ISTA;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;30/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;23/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;16/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;09/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;02/11/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;26/10/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;19/10/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;12/10/2022;Lab ISTA;C7.09
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708PL27;IGE-C6, IGE-C5;31;Qua;14:30:00;16:00:00;28/09/2022;Lab ISTA;C7.09
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;05/12/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;28/11/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;21/11/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;14/11/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;07/11/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;31/10/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;24/10/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;17/10/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;10/10/2022;Sala/anfiteatro aulas;Auditório 0NE01
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;03/10/2022;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;26/09/2022;Sala/anfiteatro aulas;2E07
MIA;Teoria e História da Arquitetura II;THAIIT01;ARQ-B6, ARQ-B5, ARQ-B4, ARQ-B3, ARQ-B2, ARQ-B1;52;Seg;09:30:00;11:00:00;19/09/2022;Sala/anfiteatro aulas;2E07
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;06/12/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;29/11/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;22/11/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;15/11/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;08/11/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;25/10/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;18/10/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;11/10/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;04/10/2022;Sala Aulas Mestrado;AA3.26
MEInt;Nacionalismo e Etnicidade no Sistema Internacional;M8301TP03;MEIA3;32;Ter;13:00:00;15:00:00;27/09/2022;Sala Aulas Mestrado;AA3.26
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Seg;14:30:00;16:00:00;17/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Seg;14:30:00;16:00:00;10/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;20/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;13/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;29/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;22/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;14:30:00;16:00:00;15/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Qui;13:00:00;14:30:00;15/09/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Seg;13:00:00;14:30:00;17/10/2022;Sala de Aulas normal;C6.02
LCD, LCD-PL;Fundamentos em Gestão de Bases de Dados;03593PL06;CDB2;26;Seg;13:00:00;14:30:00;10/10/2022;Sala de Aulas normal;C6.02
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Ter;16:00:00;17:30:00;13/12/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Ter;14:30:00;16:00:00;13/12/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;15/12/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;24/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;17/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;10/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;27/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;20/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;13/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;06/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;29/09/2022;Não necessita de sala;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;22/09/2022;Não necessita de sala;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;15/12/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;24/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;17/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;10/11/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;27/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;20/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;13/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;06/10/2022;Laboratório de Informática;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;29/09/2022;Não necessita de sala;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;22/09/2022;Não necessita de sala;D1.04
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL23;IGE-A4, IGE-A3, IGE-A2, IGE-A1;33;Qui;14:30:00;16:00:00;15/09/2022;Não necessita de sala;
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;21/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;14/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;07/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;30/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;23/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;19:30:00;21:00:00;16/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;21/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;14/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;07/10/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;30/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;23/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Sex;18:00:00;19:30:00;16/09/2022;BYOD (Bring Your Own Device);D1.05
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;18/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;11/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;04/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;27/09/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;20/09/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;18:00:00;19:30:00;13/09/2022;BYOD (Bring Your Own Device);C6.08
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;18/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;11/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;04/10/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;27/09/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;20/09/2022;BYOD (Bring Your Own Device);D1.07
LCD, LCD-PL;Modelação Estocástica;03607TP02;CDC1PL;23;Ter;19:30:00;21:00:00;13/09/2022;BYOD (Bring Your Own Device);C6.08
MES, MSS, MS;Desigualdades Sociais Contemporâneas;M8065TP01;MSOCIngA1;55;Qua;16:00:00;20:00:00;14/12/2022;Sala/anfiteatro aulas;Auditório C1.03
MES, MSS, MS;Desigualdades Sociais Contemporâneas;M8065TP01;MSOCIngA1;55;Ter;16:00:00;20:00:00;13/12/2022;Sala/anfiteatro aulas;Auditório C1.03
MES, MSS, MS;Desigualdades Sociais Contemporâneas;M8065TP01;MSOCIngA1;55;Ter;16:00:00;20:00:00;06/12/2022;Sala/anfiteatro aulas;Auditório C1.03
MES, MSS, MS;Desigualdades Sociais Contemporâneas;M8065TP01;MSOCIngA1;55;Seg;16:00:00;20:00:00;12/12/2022;Sala/anfiteatro aulas;Auditório C1.04
MES, MSS, MS;Desigualdades Sociais Contemporâneas;M8065TP01;MSOCIngA1;55;Seg;16:00:00;20:00:00;05/12/2022;Sala/anfiteatro aulas;Auditório C1.04
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;28/11/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;21/11/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;14/11/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;07/11/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;31/10/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;24/10/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;17/10/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;10/10/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;03/10/2022;Sala Aulas Mestrado;AA3.29
MCCTI, MEECult, MEGC;Recepção, Fruição e Públicos da Cultura;01726TP01;MEGC-A1;40;Seg;20:30:00;22:30:00;26/09/2022;Sala Aulas Mestrado;Auditório 0NE01
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;27/10/2022;Não necessita de sala;
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;20/10/2022;Não necessita de sala;
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;13/10/2022;Não necessita de sala;
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;06/10/2022;Não necessita de sala;
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;29/09/2022;Não necessita de sala;
LTDE;Psicologia da Aprendizagem;04367T01;LTDE-A1;0;Qui;14:00:00;17:00:00;22/09/2022;Não necessita de sala;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Ter;11:00:00;12:30:00;13/12/2022;Laboratório de Informática;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Ter;09:30:00;11:00:00;13/12/2022;Laboratório de Informática;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;15/12/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;24/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;17/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;10/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;27/10/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;20/10/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;13/10/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;06/10/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;29/09/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;22/09/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;11:00:00;12:30:00;15/09/2022;Não necessita de sala;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;15/12/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;24/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;17/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;10/11/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;27/10/2022;Laboratório de Informática;D1.01
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL22;IGE-A8, IGE-A7, IGE-A6, IGE-A5;33;Qui;09:30:00;11:00:00;20/10/2022;Laboratório de Informática;D1.01
